Product_ID,Product_Category,Retail_Price,Seasonal,Material,Color,Units_Sold
62829,Clothing,117.23,No,Plastic,White,97
12121,Sports,470.12,Yes,Cotton,Green,62
72236,Electronics,165.91,Yes,Metal,Yellow,99
66606,Clothing,451.94,Yes,Metal,Black,18
63788,Health,179.58,Yes,Leather,Blue,26
16600,Electronics,367.57,No,Metal,Red,24
79375,Electronics,44.04,No,Cotton,Black,11
76631,Home & Garden,498.22,No,Cotton,Red,72
93051,Electronics,175.84,Yes,Wood,White,50
22795,Health,430.92,Yes,Leather,Black,57
9185,Health,376.74,No,Wood,White,2
98819,Home & Garden,268.22,Yes,Leather,Black,71
4530,Sports,323.34,Yes,Wood,Green,84
86070,Electronics,82.86,Yes,Wood,Red,95
41997,Clothing,105.6,No,Cotton,Yellow,71
73458,Clothing,392.81,No,Leather,Blue,34
16662,Electronics,10.38,No,Wood,Blue,15
66231,Clothing,204.54,No,Leather,Green,82
66899,Home & Garden,398.81,Yes,Wood,White,26
89775,Clothing,69.46,No,Plastic,White,63
56619,Sports,202.66,No,Plastic,Blue,9
30149,Home & Garden,92.7,No,Wood,White,24
74106,Sports,359.1,No,Metal,Yellow,29
41373,Clothing,492.16,Yes,Plastic,Red,94
93068,Clothing,174.69,Yes,Plastic,Blue,79
52796,Home & Garden,43.77,Yes,Leather,Green,1
47455,Sports,153.64,No,Metal,Green,21
90262,Sports,87.14,Yes,Cotton,White,52
84759,Clothing,175.46,No,Leather,White,51
24580,Clothing,226.63,No,Leather,Green,83
73175,Clothing,422.42,Yes,Plastic,Yellow,76
87289,Health,77.62,Yes,Leather,Green,61
70101,Health,329.04,Yes,Metal,Blue,7
38607,Sports,367.38,No,Cotton,White,56
96460,Clothing,29.02,No,Metal,Black,75
30430,Sports,327.36,Yes,Metal,Black,95
43576,Electronics,56.01,No,Plastic,White,20
75076,Clothing,324.84,No,Cotton,Yellow,11
19785,Home & Garden,151.15,No,Wood,Red,53
46476,Electronics,429.91,Yes,Leather,Green,2
666,Electronics,258.28,No,Metal,Yellow,83
22866,Health,287.94,Yes,Plastic,Green,2
7799,Clothing,221.91,Yes,Cotton,White,3
20163,Electronics,385.82,Yes,Plastic,Blue,75
86713,Home & Garden,41.23,No,Metal,Black,54
58146,Sports,478.54,No,Plastic,Blue,22
87427,Electronics,186.62,Yes,Metal,Yellow,49
67259,Sports,132.7,Yes,Leather,Yellow,92
88018,Electronics,290.15,No,Wood,Red,48
69885,Sports,162.84,Yes,Cotton,Black,21
59794,Home & Garden,75.36,Yes,Plastic,Red,71
5582,Home & Garden,250.43,No,Wood,Blue,4
99378,Clothing,305.39,Yes,Plastic,White,73
92400,Home & Garden,298.81,No,Plastic,Yellow,6
7952,Electronics,36.61,Yes,Leather,Black,36
21197,Home & Garden,66.53,Yes,Metal,Red,70
52695,Home & Garden,353.22,No,Plastic,White,42
77743,Home & Garden,472.83,No,Cotton,White,13
46702,Home & Garden,412.12,No,Metal,Blue,43
25052,Health,441.03,Yes,Metal,Green,19
2891,Health,155.63,No,Leather,Green,46
33649,Home & Garden,369.64,Yes,Cotton,Blue,73
1359,Health,148.6,Yes,Cotton,Yellow,15
91425,Health,136.66,Yes,Cotton,Black,77
94454,Sports,11.89,No,Plastic,Black,68
59674,Clothing,303.99,No,Cotton,Green,19
55618,Clothing,79.74,No,Wood,White,36
47800,Health,484.8,No,Plastic,Yellow,12
76186,Clothing,250.21,Yes,Plastic,Red,74
28553,Health,123.43,Yes,Metal,White,21
95782,Electronics,72.36,No,Plastic,Green,67
51606,Sports,372.14,Yes,Plastic,Green,66
65549,Home & Garden,130.42,No,Leather,Blue,99
95508,Health,270.2,Yes,Plastic,White,63
38623,Home & Garden,371.06,No,Plastic,Yellow,61
5108,Home & Garden,487.3,Yes,Plastic,White,11
75568,Electronics,74.32,Yes,Plastic,Black,93
54654,Sports,336.32,Yes,Wood,Green,43
92933,Home & Garden,391.54,No,Cotton,Blue,74
5099,Home & Garden,375.18,Yes,Plastic,Blue,57
38386,Clothing,70.99,Yes,Cotton,White,97
51302,Electronics,418.37,No,Leather,Black,45
16336,Clothing,442.7,No,Wood,Yellow,51
4448,Home & Garden,397.05,No,Metal,Blue,40
21734,Electronics,374.09,Yes,Leather,Blue,14
55573,Health,280.27,No,Leather,Blue,76
72309,Sports,125.34,No,Plastic,Red,27
16321,Health,17.6,No,Plastic,Black,57
14449,Clothing,72.34,Yes,Wood,Black,25
50549,Clothing,198.26,Yes,Cotton,Blue,81
92480,Electronics,141.69,No,Plastic,Black,64
42352,Health,434.58,Yes,Plastic,Red,45
33900,Health,34.95,No,Leather,Green,72
14619,Clothing,471.68,Yes,Metal,Blue,23
52510,Clothing,238.53,Yes,Wood,Black,94
13916,Sports,276.62,No,Leather,White,17
44429,Clothing,157.54,Yes,Cotton,Green,1
88512,Health,104.84,No,Metal,Blue,18
109,Home & Garden,55.09,No,Metal,Black,51
54017,Sports,464.5,Yes,Leather,Black,87
51351,Clothing,187.61,No,Cotton,Green,51
12668,Clothing,454.34,No,Wood,Blue,12
41565,Health,55.47,Yes,Leather,White,27
86192,Home & Garden,312.95,No,Leather,Black,99
16318,Health,144.11,Yes,Plastic,Red,59
86121,Clothing,276.5,No,Cotton,Red,4
37270,Electronics,406.73,No,Wood,Blue,2
86566,Clothing,308.01,Yes,Metal,Green,62
31923,Clothing,376.44,No,Plastic,White,15
58106,Health,492.32,No,Plastic,Black,6
64818,Clothing,363.26,No,Metal,White,83
35122,Health,223.36,No,Plastic,Blue,18
55888,Clothing,419.1,Yes,Plastic,Blue,96
4969,Health,463.1,Yes,Metal,White,53
75989,Electronics,218.14,No,Leather,White,71
17626,Health,205.61,Yes,Wood,Yellow,34
39818,Clothing,488.64,Yes,Wood,Yellow,61
90798,Electronics,180.23,Yes,Wood,Yellow,78
68910,Health,293.16,Yes,Plastic,Blue,34
10293,Home & Garden,99.98,Yes,Wood,Yellow,80
30061,Home & Garden,183.16,No,Cotton,Green,86
81879,Clothing,380.13,No,Wood,Red,4
45939,Health,190.39,Yes,Metal,Blue,74
59347,Electronics,106.51,No,Wood,Yellow,41
987,Health,271.08,No,Cotton,Yellow,28
50152,Home & Garden,96.54,No,Wood,Yellow,79
25658,Electronics,187.09,No,Leather,Black,6
40765,Clothing,341.03,No,Wood,Black,36
59769,Health,185.83,Yes,Metal,Blue,76
75334,Health,187.43,No,Leather,Red,27
52021,Home & Garden,294.93,Yes,Leather,Yellow,43
81654,Clothing,353.19,Yes,Wood,Red,95
33987,Health,284.16,No,Leather,Black,74
25530,Clothing,31.89,Yes,Wood,White,93
65337,Sports,196.61,Yes,Metal,Yellow,46
33838,Sports,84.61,Yes,Cotton,Green,90
71377,Clothing,10.75,No,Plastic,White,52
55545,Clothing,156.73,Yes,Plastic,White,89
85090,Clothing,80.05,No,Cotton,Black,41
63865,Electronics,159.0,No,Wood,White,97
51712,Electronics,39.29,No,Wood,Blue,73
23645,Sports,263.0,Yes,Metal,Red,97
27863,Sports,436.47,No,Cotton,Red,88
75085,Clothing,87.84,No,Plastic,Green,62
93626,Health,212.91,No,Metal,Green,44
60044,Electronics,352.25,Yes,Plastic,Yellow,74
17565,Electronics,55.67,Yes,Metal,Yellow,88
48196,Electronics,302.47,No,Plastic,Yellow,31
6208,Clothing,172.53,Yes,Cotton,White,91
32554,Health,171.77,No,Cotton,Yellow,21
22554,Sports,428.78,Yes,Metal,Blue,80
34836,Home & Garden,156.88,Yes,Wood,Blue,77
82296,Health,60.72,Yes,Leather,White,22
78859,Sports,40.02,Yes,Plastic,Red,11
96973,Electronics,78.36,Yes,Metal,White,93
90622,Home & Garden,497.08,No,Plastic,Green,80
66561,Electronics,307.87,Yes,Cotton,Green,35
9911,Home & Garden,246.89,Yes,Plastic,Blue,5
88677,Clothing,490.3,Yes,Metal,White,98
59890,Health,53.94,No,Metal,Green,26
94132,Sports,382.52,Yes,Cotton,Yellow,8
45591,Home & Garden,161.99,No,Wood,White,63
98178,Home & Garden,295.04,Yes,Wood,Yellow,44
42420,Sports,56.1,No,Cotton,Red,6
55601,Clothing,264.9,No,Cotton,Green,91
43669,Health,133.01,Yes,Plastic,Black,72
16450,Home & Garden,100.27,No,Wood,Green,18
69748,Sports,332.81,Yes,Leather,Yellow,66
17995,Sports,98.83,No,Leather,Green,74
94840,Clothing,220.82,No,Plastic,Red,34
13382,Clothing,372.31,No,Plastic,Green,68
99934,Health,498.53,Yes,Plastic,Yellow,84
20967,Home & Garden,143.79,No,Cotton,Red,68
54553,Clothing,260.7,No,Wood,Black,44
35657,Clothing,111.3,Yes,Plastic,Yellow,6
90556,Clothing,99.31,Yes,Plastic,White,10
47167,Health,435.22,Yes,Leather,Red,59
51082,Home & Garden,354.5,No,Metal,Black,99
50868,Electronics,488.68,No,Metal,Blue,80
35505,Clothing,260.0,Yes,Cotton,Green,39
32152,Home & Garden,494.21,No,Metal,Blue,2
50005,Health,290.75,Yes,Metal,Black,73
24163,Electronics,251.54,Yes,Wood,Blue,8
56969,Clothing,335.41,No,Wood,Yellow,26
97140,Health,19.91,No,Cotton,Yellow,66
6423,Home & Garden,327.04,Yes,Cotton,White,92
93746,Health,65.33,Yes,Cotton,Black,29
42246,Home & Garden,56.09,Yes,Cotton,Red,82
52161,Home & Garden,244.1,No,Plastic,Red,50
32611,Sports,293.67,No,Cotton,White,58
9501,Health,465.3,Yes,Cotton,Red,84
89491,Sports,464.92,Yes,Plastic,Yellow,66
37058,Electronics,393.1,Yes,Plastic,Red,21
3112,Sports,100.7,Yes,Metal,Red,38
97137,Health,479.73,Yes,Plastic,Black,20
37951,Sports,96.45,No,Wood,Black,45
49234,Home & Garden,272.26,Yes,Cotton,Black,93
14338,Health,94.31,Yes,Plastic,Black,81
25492,Clothing,183.78,Yes,Plastic,Blue,72
30984,Health,59.87,No,Leather,Blue,21
16212,Electronics,37.05,Yes,Metal,Green,71
4126,Clothing,108.72,No,Wood,Red,17
16788,Electronics,128.71,No,Plastic,Black,33
47849,Health,440.72,Yes,Wood,Yellow,50
62077,Sports,449.95,No,Wood,Blue,87
54229,Home & Garden,424.23,No,Plastic,Blue,11
88397,Electronics,441.37,No,Metal,Red,72
121,Clothing,267.48,No,Wood,Black,85
4444,Electronics,41.8,No,Leather,Red,15
85113,Electronics,165.51,No,Leather,Black,49
83688,Clothing,195.87,No,Plastic,Black,54
92548,Clothing,410.61,No,Wood,Blue,32
69816,Electronics,186.21,No,Cotton,Green,67
38477,Home & Garden,38.38,Yes,Leather,Green,60
64879,Clothing,300.18,Yes,Cotton,White,50
77242,Health,331.2,No,Metal,Yellow,67
93286,Electronics,230.68,Yes,Leather,Green,42
46240,Clothing,68.36,No,Metal,Red,28
79931,Sports,63.43,No,Leather,Red,60
20445,Electronics,167.87,Yes,Cotton,White,44
29792,Clothing,135.43,No,Metal,Red,39
80667,Sports,402.24,No,Wood,Green,46
9873,Electronics,18.11,Yes,Wood,Blue,81
41867,Electronics,344.66,Yes,Metal,White,13
44443,Sports,136.06,Yes,Plastic,White,9
98013,Electronics,473.16,No,Plastic,Red,64
62292,Sports,91.68,Yes,Cotton,White,3
84786,Sports,334.17,Yes,Cotton,Green,28
29160,Clothing,97.76,No,Metal,Red,92
17549,Electronics,86.47,No,Metal,White,98
42829,Electronics,370.09,Yes,Plastic,White,30
97735,Clothing,278.3,Yes,Wood,Blue,64
23516,Home & Garden,419.6,Yes,Plastic,Red,81
55684,Health,324.29,No,Leather,Yellow,96
21042,Home & Garden,468.16,Yes,Wood,White,79
971,Sports,393.74,Yes,Plastic,Blue,5
6125,Clothing,305.36,No,Plastic,Green,60
34567,Electronics,328.51,Yes,Cotton,Blue,4
58770,Clothing,277.42,Yes,Wood,Black,37
36786,Clothing,350.89,Yes,Plastic,Yellow,11
67046,Electronics,459.9,Yes,Metal,White,5
36395,Clothing,150.83,No,Cotton,White,37
11883,Electronics,35.74,No,Metal,Red,55
37662,Electronics,65.56,Yes,Cotton,Red,86
85814,Health,392.83,Yes,Plastic,Red,67
32931,Home & Garden,82.92,Yes,Cotton,Yellow,10
96428,Home & Garden,273.07,No,Wood,Green,62
72717,Clothing,22.82,Yes,Leather,Blue,79
37546,Electronics,174.08,Yes,Cotton,Red,16
1320,Clothing,227.89,Yes,Wood,Red,7
55034,Health,370.52,No,Wood,Yellow,56
56825,Clothing,423.65,Yes,Plastic,Black,85
12466,Clothing,50.9,No,Wood,Black,70
62774,Clothing,128.43,No,Leather,Green,16
7119,Home & Garden,395.06,No,Cotton,Yellow,60
31515,Sports,211.25,No,Metal,Yellow,97
61627,Sports,451.33,Yes,Wood,Yellow,89
91697,Sports,29.76,No,Wood,Yellow,23
44532,Clothing,393.22,Yes,Leather,Green,81
13396,Sports,167.65,Yes,Plastic,White,87
87128,Home & Garden,58.66,No,Plastic,Red,19
70424,Health,440.25,No,Wood,Black,99
77630,Home & Garden,101.06,No,Plastic,Yellow,36
79912,Health,234.45,Yes,Metal,Black,16
60398,Electronics,194.52,No,Metal,White,35
44008,Home & Garden,414.32,Yes,Leather,Blue,49
83309,Home & Garden,109.89,No,Leather,White,7
35715,Health,61.64,Yes,Plastic,Red,57
26876,Sports,290.22,No,Plastic,Yellow,54
75054,Sports,168.62,No,Plastic,Black,36
10621,Home & Garden,105.99,No,Cotton,Green,77
38930,Sports,339.54,Yes,Plastic,Yellow,61
22279,Clothing,228.32,No,Metal,Black,68
96666,Sports,50.92,No,Wood,White,13
58273,Sports,452.6,No,Cotton,Blue,7
65174,Sports,472.7,No,Wood,Blue,74
82921,Sports,46.32,No,Wood,Yellow,38
98155,Health,484.91,Yes,Cotton,Red,12
25636,Sports,200.69,No,Cotton,Yellow,67
56566,Health,91.22,Yes,Plastic,White,19
89459,Clothing,341.65,No,Wood,White,56
93304,Health,139.97,No,Metal,Blue,96
58191,Clothing,473.79,Yes,Wood,Blue,46
71271,Clothing,104.97,No,Plastic,Red,14
30370,Electronics,191.12,No,Plastic,Red,42
33139,Electronics,138.29,Yes,Metal,White,44
3000,Sports,153.53,Yes,Metal,Green,88
42926,Clothing,88.39,Yes,Plastic,White,17
91427,Electronics,259.05,Yes,Leather,Black,46
43745,Electronics,78.86,Yes,Wood,Red,89
321,Clothing,454.29,Yes,Metal,Blue,17
37331,Home & Garden,477.76,Yes,Cotton,Red,55
34889,Sports,417.45,Yes,Cotton,Blue,16
62565,Electronics,410.88,No,Plastic,Blue,90
70126,Home & Garden,217.31,Yes,Cotton,Green,75
8300,Electronics,62.83,Yes,Plastic,Blue,87
36829,Clothing,54.45,Yes,Metal,Blue,51
70689,Health,355.55,No,Cotton,Red,20
90561,Clothing,481.46,Yes,Cotton,White,12
20023,Electronics,76.51,Yes,Metal,White,63
28577,Clothing,149.64,No,Metal,Blue,56
42150,Health,466.16,Yes,Cotton,Yellow,38
72645,Health,185.35,No,Leather,Red,66
86857,Clothing,378.54,Yes,Leather,Green,55
42139,Health,340.57,Yes,Cotton,Yellow,27
54120,Home & Garden,143.45,Yes,Leather,Green,51
96858,Sports,114.47,Yes,Metal,Black,3
73978,Home & Garden,415.31,Yes,Leather,Red,69
88693,Sports,47.97,Yes,Metal,Green,18
10445,Sports,94.77,Yes,Wood,Black,79
28308,Health,439.4,No,Leather,White,83
88132,Sports,499.26,Yes,Cotton,White,57
37100,Electronics,312.25,Yes,Plastic,Red,77
63341,Sports,461.16,Yes,Leather,Yellow,21
32458,Home & Garden,192.55,Yes,Wood,White,67
73809,Electronics,463.84,Yes,Plastic,Blue,78
68601,Electronics,364.63,No,Plastic,Green,99
89637,Health,421.65,Yes,Wood,Blue,51
40535,Electronics,261.35,No,Leather,White,78
48335,Clothing,19.06,Yes,Wood,Yellow,72
20128,Clothing,446.62,No,Metal,Black,17
66713,Health,492.13,Yes,Cotton,Red,36
185,Clothing,265.45,Yes,Wood,Red,58
1206,Health,243.84,No,Wood,Green,64
13434,Electronics,215.14,Yes,Leather,Red,42
8683,Sports,256.58,No,Leather,Black,1
12303,Health,159.0,No,Leather,Blue,74
72523,Clothing,352.74,No,Cotton,Yellow,32
37291,Electronics,157.66,Yes,Plastic,Yellow,44
31709,Clothing,289.32,Yes,Metal,Red,5
73626,Sports,58.23,Yes,Metal,Yellow,79
77409,Home & Garden,78.72,Yes,Cotton,White,57
77645,Sports,274.3,No,Plastic,Red,53
9798,Electronics,91.86,No,Wood,Red,11
47212,Clothing,350.51,No,Leather,Green,31
7566,Health,232.79,No,Cotton,Red,67
33239,Health,440.54,Yes,Metal,White,91
72025,Sports,336.35,No,Plastic,Yellow,56
59260,Sports,398.38,Yes,Metal,Yellow,65
14060,Home & Garden,160.92,Yes,Leather,Blue,3
35185,Clothing,19.16,Yes,Metal,Green,11
94898,Electronics,467.1,Yes,Leather,Yellow,1
21897,Clothing,345.54,Yes,Plastic,Green,20
14624,Clothing,437.81,Yes,Metal,White,65
74271,Health,15.68,No,Leather,Blue,35
17219,Electronics,242.81,No,Wood,Green,52
92696,Health,349.35,Yes,Leather,Green,81
1311,Electronics,309.67,No,Leather,Red,46
62876,Health,356.2,No,Wood,Green,79
77166,Health,206.1,No,Plastic,Yellow,87
90549,Clothing,110.97,Yes,Cotton,Red,87
33836,Home & Garden,10.88,No,Leather,Black,8
14334,Sports,220.99,Yes,Plastic,Yellow,17
94945,Electronics,177.71,No,Leather,Blue,21
94557,Clothing,98.27,Yes,Cotton,Black,22
5465,Sports,436.56,No,Plastic,Green,79
91193,Health,89.34,No,Cotton,Red,49
23324,Home & Garden,17.64,No,Metal,Green,26
84321,Clothing,487.84,Yes,Plastic,White,35
25627,Home & Garden,128.67,Yes,Leather,White,15
71598,Home & Garden,27.25,No,Cotton,Blue,44
57971,Sports,143.87,Yes,Metal,Blue,90
14650,Sports,444.37,Yes,Metal,Red,61
69567,Clothing,103.27,Yes,Plastic,Yellow,55
73985,Health,462.36,No,Plastic,Red,65
40087,Sports,216.23,Yes,Wood,Green,73
31018,Clothing,236.48,Yes,Leather,Blue,36
51026,Health,119.62,Yes,Leather,Black,63
15394,Clothing,255.17,No,Metal,White,26
64383,Sports,269.58,No,Cotton,Green,76
96153,Sports,113.93,No,Metal,Black,40
96487,Electronics,305.69,Yes,Leather,Black,75
83703,Electronics,170.36,Yes,Cotton,Blue,45
61669,Clothing,50.99,No,Plastic,Green,28
34248,Health,236.76,No,Cotton,Red,58
79493,Sports,261.65,No,Metal,Red,17
27202,Health,178.84,No,Leather,Black,6
78570,Health,62.44,Yes,Metal,Yellow,80
3480,Home & Garden,368.49,No,Metal,Red,61
11443,Clothing,117.59,No,Metal,Red,68
9857,Electronics,60.61,Yes,Leather,Black,83
23277,Sports,330.47,Yes,Wood,Green,5
37867,Sports,391.43,Yes,Wood,Blue,42
81772,Sports,108.17,No,Wood,Red,30
45145,Electronics,90.73,Yes,Plastic,Blue,85
63108,Health,183.51,No,Metal,Yellow,25
33053,Clothing,167.72,No,Leather,Blue,74
56659,Sports,242.85,Yes,Plastic,Red,88
98257,Electronics,463.62,No,Metal,Black,21
63910,Sports,266.6,Yes,Cotton,Black,21
48849,Electronics,312.43,Yes,Leather,Red,9
10509,Electronics,194.95,No,Plastic,White,14
35743,Clothing,459.33,No,Cotton,Red,62
49238,Health,180.43,Yes,Wood,Blue,85
17788,Home & Garden,52.93,Yes,Plastic,Black,58
55724,Home & Garden,170.58,No,Wood,White,98
47710,Electronics,63.4,Yes,Wood,White,37
22611,Clothing,439.8,No,Cotton,Yellow,99
52675,Home & Garden,114.63,No,Wood,Green,39
61289,Electronics,199.13,Yes,Leather,Red,28
14408,Clothing,258.32,No,Metal,Green,32
82138,Electronics,291.39,No,Metal,Red,91
26214,Home & Garden,112.26,Yes,Plastic,Black,86
29010,Home & Garden,493.48,Yes,Plastic,Yellow,91
54550,Home & Garden,319.76,No,Plastic,Blue,71
15437,Electronics,256.86,No,Plastic,Yellow,21
30543,Electronics,334.49,Yes,Cotton,Yellow,57
63326,Sports,484.21,Yes,Metal,Yellow,99
10950,Sports,314.49,No,Metal,Yellow,32
31205,Electronics,104.86,No,Cotton,Black,86
10733,Home & Garden,334.53,Yes,Leather,Blue,13
13728,Home & Garden,205.87,Yes,Leather,Black,84
31887,Home & Garden,329.87,Yes,Leather,Yellow,1
45660,Electronics,65.41,No,Metal,Yellow,56
35091,Home & Garden,89.5,No,Leather,Red,11
27564,Electronics,206.76,No,Metal,Black,72
23313,Home & Garden,200.16,No,Metal,Black,23
5865,Clothing,375.6,No,Plastic,Red,96
56561,Sports,312.4,Yes,Wood,Green,4
97227,Home & Garden,370.45,No,Metal,Red,18
68759,Electronics,50.44,No,Cotton,White,42
22229,Electronics,348.55,No,Leather,Blue,28
73961,Clothing,26.56,No,Leather,Blue,26
51782,Electronics,385.63,Yes,Leather,Yellow,73
68144,Electronics,327.8,No,Wood,Black,43
43487,Sports,356.22,Yes,Plastic,Green,85
80944,Home & Garden,33.27,Yes,Metal,Red,72
5517,Clothing,96.48,Yes,Leather,Red,19
85131,Electronics,263.9,Yes,Wood,Red,11
13816,Health,38.04,Yes,Plastic,Green,99
8254,Clothing,273.8,Yes,Wood,Black,45
70830,Health,361.61,No,Leather,Red,44
69852,Sports,153.51,Yes,Cotton,Black,58
1564,Home & Garden,471.38,No,Leather,Black,6
74475,Sports,284.9,Yes,Wood,Red,24
81252,Health,253.74,Yes,Cotton,Red,74
89512,Clothing,28.13,Yes,Metal,Blue,1
85301,Clothing,385.81,Yes,Cotton,Black,7
1354,Electronics,256.54,Yes,Leather,Green,57
43455,Home & Garden,105.08,No,Metal,Red,89
57948,Electronics,69.26,Yes,Wood,Black,89
24674,Sports,192.74,No,Metal,Green,91
65871,Health,388.26,No,Cotton,Yellow,30
17616,Electronics,281.49,No,Metal,Black,10
84719,Electronics,477.94,Yes,Cotton,White,48
52871,Home & Garden,39.75,Yes,Plastic,Red,54
71716,Sports,234.09,Yes,Metal,Green,21
94166,Health,157.87,Yes,Metal,Blue,70
36459,Health,169.23,No,Plastic,Green,26
40060,Health,137.1,Yes,Plastic,Blue,11
66984,Health,107.29,Yes,Metal,Blue,58
14141,Sports,474.58,Yes,Metal,Black,97
98786,Home & Garden,331.99,Yes,Metal,Black,92
3438,Sports,135.25,Yes,Leather,White,67
34197,Clothing,253.76,No,Leather,Black,87
6716,Sports,244.07,No,Metal,Black,43
81769,Home & Garden,384.38,No,Plastic,Blue,45
22439,Electronics,36.41,No,Leather,White,42
24872,Home & Garden,129.91,Yes,Metal,Blue,1
8376,Electronics,77.6,No,Wood,Red,51
391,Electronics,116.09,Yes,Wood,Red,16
37015,Sports,31.13,Yes,Metal,White,94
53377,Home & Garden,270.82,Yes,Cotton,Black,63
10144,Home & Garden,75.23,No,Wood,Blue,36
12232,Sports,428.52,Yes,Leather,Yellow,90
38390,Clothing,331.15,No,Metal,Yellow,12
95671,Home & Garden,29.33,No,Leather,Black,47
15224,Sports,51.19,No,Metal,Blue,80
14154,Sports,256.21,No,Plastic,Black,90
43815,Clothing,499.4,No,Metal,Red,92
51458,Clothing,249.61,Yes,Cotton,Green,63
17209,Electronics,161.9,Yes,Wood,Green,79
31901,Health,69.25,No,Leather,Blue,85
95442,Home & Garden,312.61,Yes,Wood,Black,29
26114,Clothing,197.91,Yes,Metal,White,60
42312,Health,247.36,No,Plastic,Green,1
49094,Home & Garden,382.97,No,Cotton,Black,44
78747,Electronics,450.21,Yes,Wood,Black,13
89390,Health,59.17,No,Leather,Yellow,85
59110,Sports,108.52,Yes,Plastic,Green,39
94052,Home & Garden,121.62,Yes,Leather,Blue,78
84030,Electronics,325.28,No,Cotton,White,98
28838,Clothing,11.61,No,Metal,Red,86
82334,Clothing,380.42,Yes,Metal,Red,57
79750,Sports,46.0,No,Wood,Yellow,88
24436,Sports,403.24,No,Metal,Green,37
26678,Electronics,367.85,No,Wood,Blue,61
90879,Clothing,365.43,Yes,Plastic,Red,35
24633,Sports,413.42,No,Metal,White,60
2763,Electronics,79.47,No,Plastic,Black,23
43771,Home & Garden,390.36,No,Cotton,White,45
43375,Home & Garden,375.54,Yes,Plastic,Red,64
57934,Sports,356.21,Yes,Cotton,Yellow,77
28677,Electronics,265.2,Yes,Metal,Green,5
23682,Home & Garden,180.7,Yes,Wood,Green,36
12683,Home & Garden,368.58,No,Cotton,Yellow,71
4857,Clothing,214.17,No,Leather,Blue,12
21044,Home & Garden,55.68,Yes,Leather,Blue,8
23962,Home & Garden,468.18,No,Leather,Yellow,76
4988,Home & Garden,40.5,No,Metal,Yellow,88
78516,Clothing,231.36,Yes,Cotton,Red,91
97463,Electronics,193.15,Yes,Plastic,Yellow,64
96146,Home & Garden,166.47,Yes,Cotton,Red,25
64656,Sports,372.88,No,Wood,Red,88
34684,Health,273.41,No,Wood,White,88
95161,Clothing,318.59,No,Plastic,Green,61
10221,Electronics,75.5,No,Leather,Blue,7
41467,Clothing,334.16,Yes,Cotton,Red,46
66963,Electronics,59.64,Yes,Metal,White,36
63107,Sports,203.09,No,Metal,Yellow,76
66915,Health,148.03,Yes,Leather,White,8
97570,Home & Garden,130.01,Yes,Leather,Black,19
30531,Home & Garden,149.74,Yes,Cotton,Green,71
89730,Home & Garden,251.76,Yes,Metal,Red,50
2957,Sports,254.29,No,Cotton,White,9
38238,Sports,12.79,Yes,Metal,White,35
82126,Health,414.99,Yes,Leather,Green,75
1814,Home & Garden,142.65,No,Cotton,White,64
99738,Electronics,473.83,No,Cotton,Blue,64
79850,Home & Garden,424.44,Yes,Leather,Black,32
40200,Electronics,50.93,No,Plastic,Yellow,19
20403,Clothing,294.12,No,Cotton,Green,88
7228,Clothing,266.91,Yes,Leather,Green,35
9247,Health,147.47,No,Cotton,White,46
50640,Home & Garden,395.87,Yes,Cotton,Blue,82
23822,Sports,406.23,No,Wood,Red,71
27422,Clothing,173.35,No,Metal,Green,75
85234,Home & Garden,476.71,Yes,Leather,Black,8
88970,Home & Garden,300.72,No,Metal,Yellow,69
43142,Sports,433.44,No,Wood,Red,64
99115,Sports,86.18,No,Plastic,Black,41
77188,Health,317.11,No,Metal,Blue,2
20315,Sports,497.79,Yes,Wood,Green,80
36956,Clothing,414.14,No,Wood,Yellow,66
18527,Health,485.41,Yes,Cotton,Red,56
98827,Clothing,132.73,Yes,Leather,Green,3
40490,Home & Garden,314.86,Yes,Leather,Red,17
66661,Home & Garden,12.35,No,Plastic,Red,85
17055,Sports,114.6,No,Leather,White,66
41811,Home & Garden,140.7,No,Wood,Red,24
93992,Health,203.34,Yes,Leather,Black,6
24054,Home & Garden,125.81,No,Leather,Green,57
6378,Clothing,66.35,Yes,Plastic,Green,46
48244,Clothing,58.48,Yes,Plastic,Red,46
94539,Electronics,99.63,Yes,Wood,Red,79
8110,Electronics,34.47,Yes,Metal,Red,64
99728,Health,333.59,Yes,Metal,Black,32
10056,Sports,32.46,No,Plastic,Green,46
67290,Health,446.89,Yes,Cotton,Blue,29
71558,Home & Garden,195.96,Yes,Leather,Blue,59
56269,Electronics,175.21,No,Cotton,Yellow,78
85714,Electronics,27.7,No,Leather,Blue,79
96039,Health,269.55,No,Plastic,Yellow,83
13218,Home & Garden,469.71,Yes,Metal,White,31
43912,Sports,319.32,Yes,Metal,Red,96
56373,Health,399.69,Yes,Leather,Yellow,68
55071,Clothing,328.24,No,Cotton,Black,67
20656,Home & Garden,359.99,Yes,Cotton,Red,39
9085,Home & Garden,77.11,Yes,Metal,Black,28
62028,Electronics,240.41,No,Plastic,Black,51
71899,Electronics,361.81,Yes,Wood,White,15
79921,Electronics,460.65,No,Cotton,Blue,67
5292,Sports,484.72,Yes,Wood,Blue,88
73583,Sports,322.58,No,Plastic,Blue,71
80392,Clothing,100.56,Yes,Leather,Green,72
26514,Home & Garden,69.04,No,Leather,Green,47
79746,Electronics,389.47,No,Wood,White,88
